id,release_year,runtime,genres,seasons,imdb_score,imdb_votes
ts35987,2015,21,"['animation', 'scifi', 'action', 'comedy']",5,6.0,1148
ts38772,2016,70,"['comedy', 'drama']",1,8.2,428
ts42075,2016,101,['drama'],2,6.6,1329
ts38809,2016,61,"['drama', 'music']",2,8.2,22940
ts38770,2016,30,"['comedy', 'drama']",2,7.3,3818
ts53543,2016,18,"['drama', 'comedy', 'fantasy', 'music']",1,6.2,242
ts43258,2015,43,['drama'],1,8.7,1379
ts35775,2015,29,['comedy'],2,7.3,24430
ts38805,2016,15,"['animation', 'comedy', 'family', 'fantasy']",3,7.6,538
ts38568,2016,32,"['drama', 'comedy', 'romance']",2,7.2,11792
ts54100,2016,24,"['animation', 'action', 'comedy', 'family', 'fantasy', 'european']",2,6.7,764
ts39017,2015,23,"['comedy', 'action', 'animation', 'family']",4,5.8,770
ts54022,2016,36,"['reality', 'drama']",4,7.5,1052
ts38512,2016,53,['documentation'],1,7.6,43
ts55556,2015,46,"['drama', 'war']",1,8.3,382
ts86021,2015,4,"['animation', 'comedy', 'family', 'european']",3,8.3,425
ts52829,2016,44,"['thriller', 'crime', 'drama', 'european']",1,6.6,9108
ts53155,2016,43,"['comedy', 'horror', 'scifi', 'european']",1,7.2,5186
ts35360,2015,22,"['action', 'animation', 'comedy', 'family', 'scifi']",4,4.5,653
ts43119,2015,31,['comedy'],2,6.4,2981
ts36630,2015,23,"['animation', 'action', 'comedy', 'family', 'scifi']",5,6.8,488
ts53106,2016,48,"['drama', 'history']",1,7.4,1544
ts35463,2015,23,"['drama', 'family', 'comedy']",2,3.2,1201
ts54110,2015,11,"['family', 'comedy', 'animation', 'european']",2,8.7,970
ts36740,2015,25,['family'],6,6.1,1120
ts53346,2016,28,['reality'],1,3.7,513
ts74753,2015,28,['documentation'],3,8.2,1982
ts42155,2016,20,"['family', 'animation', 'comedy', 'fantasy', 'scifi']",4,6.2,638
ts43272,2015,28,"['reality', 'drama']",1,8.1,1737
ts35505,2015,47,"['comedy', 'drama', 'european']",1,7.3,518
ts21979,2015,58,"['drama', 'comedy', 'crime', 'european']",1,7.7,3743
ts39014,2016,24,"['animation', 'comedy', 'drama', 'thriller', 'action', 'scifi']",2,7.2,1348
ts42347,2016,13,"['animation', 'family']",5,5.6,366
ts52988,2016,63,"['documentation', 'drama', 'european']",1,6.8,783
ts56544,2016,40,"['drama', 'comedy']",1,0.0,0
ts52950,2016,27,"['comedy', 'drama']",1,7.1,105
ts53149,2016,62,['drama'],1,6.9,318
ts56674,2015,23,"['family', 'comedy', 'animation', 'history', 'scifi']",4,5.5,486
ts37804,2015,35,['comedy'],1,7.4,4160
ts52981,2016,48,['reality'],1,6.9,1693
ts41151,2016,53,['drama'],1,7.8,1017
ts38813,2016,13,"['comedy', 'animation', 'action', 'family']",4,5.3,50
ts41485,2016,63,"['scifi', 'action', 'drama', 'thriller', 'crime']",1,8.2,4473
ts79799,2015,22,"['action', 'scifi', 'animation', 'family', 'comedy', 'drama', 'fantasy']",6,8.2,6953
ts41258,2016,61,"['drama', 'comedy', 'romance']",1,7.4,4405
ts38761,2016,67,"['drama', 'fantasy', 'romance', 'comedy']",1,7.8,2049
ts56221,2016,12,"['family', 'fantasy', 'animation', 'comedy']",5,6.7,91
ts128895,2016,25,['drama'],2,8.4,4452
ts119087,2015,3,"['animation', 'family']",5,6.1,114
ts54010,2016,24,"['comedy', 'drama', 'fantasy', 'romance']",1,6.3,309
ts74929,2015,24,"['fantasy', 'romance', 'animation', 'comedy', 'drama', 'family', 'european']",2,5.5,219
ts53065,2016,31,"['drama', 'scifi', 'fantasy']",1,6.8,615
ts52943,2016,24,"['drama', 'comedy', 'animation']",2,8.2,1270
ts21876,2015,45,"['drama', 'romance']",1,6.6,230
ts55966,2016,23,['animation'],2,7.1,55
ts82327,2015,6,"['animation', 'comedy', 'family']",3,7.0,115
ts86831,2015,28,"['comedy', 'drama']",3,7.6,412
ts75829,2016,20,"['animation', 'fantasy', 'scifi', 'action']",2,5.5,198
ts83535,2015,25,['animation'],3,6.1,57
ts81898,2016,13,"['animation', 'comedy', 'family', 'fantasy']",3,7.4,126
ts43341,2015,69,"['drama', 'documentation', 'comedy']",1,5.0,7
ts53513,2016,44,"['scifi', 'drama']",1,8.2,126
ts74917,2016,27,['documentation'],1,5.7,469
ts75897,2016,24,"['action', 'animation', 'comedy', 'drama', 'family', 'fantasy']",2,6.9,267
ts54117,2016,24,"['animation', 'family', 'fantasy']",3,6.4,56
ts51367,2016,29,"['action', 'comedy', 'crime', 'drama']",2,7.0,2476
ts77654,2015,22,['animation'],2,6.8,85
ts82582,2016,44,"['drama', 'action']",1,6.9,17
ts42628,2016,31,['comedy'],1,5.4,909
ts38812,2016,42,"['documentation', 'reality']",2,7.1,318
ts98252,2016,31,"['family', 'animation', 'comedy']",1,6.5,117
ts95803,2015,13,"['animation', 'family']",3,5.5,35
ts83449,2016,87,['family'],1,5.5,329
ts55223,2016,45,['documentation'],1,6.3,412
ts54156,2016,46,['documentation'],1,8.2,1792
ts42260,2016,70,['documentation'],1,7.4,2542
ts83454,2016,85,['drama'],1,0.0,0
ts91990,2016,29,['documentation'],4,8.3,47
ts285233,2016,40,"['scifi', 'drama']",1,0.0,0
ts82475,2016,44,"['drama', 'family']",1,6.7,17
ts127430,2016,21,"['animation', 'family']",1,8.7,183
ts253685,2015,41,['drama'],1,0.0,0
ts249161,2015,42,"['drama', 'music']",1,7.2,161
ts107658,2015,44,"['action', 'crime', 'drama']",1,7.1,15
ts79813,2018,48,"['drama', 'romance', 'thriller', 'crime']",4,7.7,261831
ts81927,2018,43,['drama'],5,8.0,43464
ts53864,2017,60,"['crime', 'drama', 'thriller']",4,8.5,322557
ts55668,2017,56,"['drama', 'scifi', 'crime', 'thriller']",3,8.7,401384
ts77795,2018,26,['comedy'],3,8.5,46553
ts56683,2017,45,"['drama', 'crime', 'thriller']",4,7.9,128720
ts78801,2018,33,"['action', 'drama', 'comedy', 'sport']",6,8.5,190785
ts42405,2017,53,"['drama', 'crime', 'thriller']",2,8.6,261429
ts42477,2017,47,"['drama', 'crime', 'thriller', 'history', 'european']",4,8.4,26324
ts81294,2018,42,"['scifi', 'drama', 'thriller']",4,7.1,71203
ts83970,2018,43,"['drama', 'sport']",5,7.6,9704
ts54102,2018,52,"['scifi', 'drama', 'thriller', 'action']",2,7.9,174909
ts58433,2018,58,"['drama', 'horror', 'thriller']",1,8.6,252856
ts81884,2018,60,"['crime', 'war', 'drama', 'thriller', 'european']",2,8.1,128571
ts77398,2018,49,"['scifi', 'action', 'drama', 'thriller', 'family']",3,7.3,101268
ts56768,2017,49,"['drama', 'thriller', 'action', 'crime', 'european']",5,8.2,488125
ts75151,2017,65,"['western', 'drama', 'action']",1,8.3,70703
ts75097,2018,39,"['comedy', 'drama', 'scifi']",1,7.7,80805
ts53023,2017,42,"['drama', 'thriller', 'romance', 'crime']",7,6.6,147040
ts53198,2017,28,"['comedy', 'drama']",4,8.2,17104
ts39015,2017,47,"['action', 'comedy', 'drama', 'family']",3,7.8,62922
ts75879,2017,27,"['animation', 'romance', 'comedy']",6,7.9,82428
ts53663,2017,23,"['comedy', 'drama']",7,7.8,18915
ts78305,2018,49,"['crime', 'drama', 'thriller']",6,7.3,82524
ts55720,2017,34,"['drama', 'sport', 'comedy', 'reality']",3,8.0,47733
ts81064,2018,41,"['scifi', 'drama', 'fantasy', 'horror']",4,7.3,33335
ts77955,2018,51,['documentation'],6,8.3,5944
ts55982,2017,46,"['drama', 'family']",3,8.7,57921
ts77030,2017,41,['reality'],5,5.2,921
ts82597,2018,26,"['action', 'scifi', 'drama', 'family', 'fantasy', 'thriller', 'animation']",4,8.3,24590
ts56969,2017,31,"['drama', 'comedy']",4,8.3,81643
ts80856,2018,57,"['scifi', 'drama', 'thriller', 'fantasy', 'horror']",4,7.4,98700
ts76243,2017,21,"['drama', 'comedy', 'crime', 'romance', 'thriller']",2,8.0,198042
ts80523,2018,17,"['comedy', 'romance', 'animation', 'drama', 'music']",5,8.0,6746
ts57850,2017,43,"['action', 'scifi', 'thriller', 'comedy', 'crime', 'fantasy']",2,8.1,40235
ts78356,2018,43,"['scifi', 'drama', 'thriller']",3,7.3,616
ts54054,2017,43,"['drama', 'comedy', 'thriller', 'crime']",2,7.8,14216
ts53545,2017,29,"['thriller', 'horror', 'comedy']",3,7.8,70415
ts82892,2018,48,"['documentation', 'crime']",4,7.4,4659
ts82584,2018,17,"['scifi', 'action', 'animation', 'family', 'comedy', 'drama', 'fantasy']",2,5.5,5376
ts57120,2018,42,"['drama', 'crime', 'comedy']",4,7.7,54425
ts79229,2018,67,"['documentation', 'crime']",1,8.1,32255
ts58367,2018,45,"['drama', 'crime', 'thriller', 'european']",1,7.2,45397
ts80705,2018,48,"['documentation', 'crime']",1,7.5,29276
ts77824,2018,50,[],4,7.9,5948
ts84243,2018,45,['drama'],3,6.8,12001
ts56261,2017,26,"['scifi', 'animation', 'drama', 'fantasy', 'horror', 'action']",4,8.3,68855
ts76458,2018,46,"['drama', 'thriller', 'crime']",3,7.3,11424
ts83745,2018,30,['comedy'],1,8.5,3715
ts83540,2018,27,"['animation', 'action', 'comedy', 'crime']",4,6.8,17779
ts55798,2017,64,"['drama', 'crime', 'thriller', 'romance', 'scifi', 'comedy']",2,8.5,8884
ts72247,2018,28,"['action', 'comedy', 'fantasy', 'animation', 'scifi']",4,7.2,64413
ts84645,2018,55,"['documentation', 'war']",1,8.3,1795
ts80617,2018,43,"['action', 'scifi', 'thriller', 'drama', 'fantasy', 'romance']",4,6.5,35341
ts74816,2017,33,"['crime', 'comedy', 'drama']",2,8.1,31562
ts86164,2018,25,"['action', 'scifi', 'animation', 'crime']",2,6.2,717
ts78382,2018,29,"['comedy', 'drama']",4,7.9,17586
ts57465,2017,42,['drama'],5,7.3,23392
ts82559,2018,26,['documentation'],1,6.6,844
ts84932,2018,25,"['comedy', 'fantasy', 'animation']",1,5.5,1838
ts56933,2018,26,"['scifi', 'action', 'comedy', 'fantasy']",2,6.5,4614
ts58175,2017,35,['comedy'],2,6.9,4844
ts84280,2018,25,"['animation', 'drama', 'fantasy', 'romance', 'thriller']",1,8.1,13191
ts83247,2018,32,['reality'],1,7.5,1146
ts74809,2017,44,"['action', 'drama', 'history']",2,6.8,20994
ts78231,2018,45,"['drama', 'history', 'music', 'thriller', 'crime']",1,7.8,8347
ts75263,2017,43,"['crime', 'documentation', 'drama', 'fantasy']",1,7.0,4427
ts42294,2017,58,"['drama', 'thriller']",4,7.5,298446
ts84644,2018,50,['reality'],1,6.2,168
ts78590,2018,46,"['drama', 'crime', 'thriller']",2,8.0,36376
ts78145,2018,44,['documentation'],2,6.8,1408
ts85732,2018,55,['reality'],1,7.6,4399
ts81331,2018,24,"['scifi', 'family', 'drama', 'comedy', 'fantasy', 'animation', 'action', 'romance']",5,8.0,16952
ts82526,2018,56,"['drama', 'crime']",3,8.4,86370
ts84346,2018,44,"['action', 'thriller', 'crime', 'drama']",2,7.1,384
ts85202,2018,24,"['documentation', 'family']",1,8.1,450
ts83561,2018,47,"['drama', 'scifi', 'thriller', 'fantasy', 'action', 'music']",1,5.4,3087
ts76417,2017,52,"['thriller', 'drama', 'horror', 'european']",1,8.0,10881
ts82849,2018,26,"['comedy', 'drama']",3,8.2,41000
ts84200,2018,24,"['comedy', 'family']",1,6.3,322
ts82192,2018,28,['comedy'],2,6.6,531
ts57055,2018,42,"['drama', 'action', 'scifi']",4,6.1,24646
ts58225,2017,30,['comedy'],3,6.6,1343
ts81208,2018,41,"['scifi', 'drama', 'fantasy']",4,4.7,17126
ts269185,2017,43,"['crime', 'thriller', 'documentation']",3,7.9,1428
ts84328,2018,24,"['scifi', 'fantasy', 'drama', 'family']",2,6.8,2625
ts85659,2018,22,"['scifi', 'action', 'animation', 'comedy', 'family', 'fantasy']",2,7.7,6552
ts85175,2018,44,"['drama', 'thriller', 'crime', 'horror', 'fantasy']",2,7.6,5157
ts57082,2017,29,"['comedy', 'european']",2,7.4,11934
ts79234,2018,23,"['action', 'comedy', 'family', 'fantasy', 'animation']",4,6.5,3941
ts81857,2018,32,"['comedy', 'sport', 'drama']",1,6.5,851
ts84785,2018,44,"['drama', 'crime']",2,7.2,22569
ts79422,2018,33,['reality'],7,7.4,5083
ts81886,2018,25,"['comedy', 'music']",1,4.7,750
ts77545,2017,44,"['war', 'documentation', 'crime', 'thriller', 'comedy', 'drama']",3,7.3,1739
ts55231,2017,45,['documentation'],2,8.4,5306
ts76869,2018,25,"['animation', 'scifi', 'drama', 'fantasy', 'romance']",1,8.4,24171
ts78692,2018,60,"['documentation', 'horror', 'scifi', 'thriller', 'music']",1,5.3,11
ts57210,2017,42,['drama'],1,5.9,3279
ts77799,2018,56,['documentation'],2,7.2,3893
ts78558,2018,47,['reality'],6,8.5,19435
ts82424,2017,38,['documentation'],3,6.3,350
ts312241,2017,21,"['scifi', 'horror']",1,6.3,2849
ts77525,2017,45,"['documentation', 'comedy', 'history']",3,7.9,5872
ts85967,2018,36,['comedy'],1,7.7,1253
ts83999,2018,25,"['scifi', 'animation', 'comedy', 'drama', 'family', 'fantasy']",2,8.5,11520
ts83070,2018,47,['documentation'],1,6.6,517
ts56038,2017,66,"['comedy', 'documentation']",1,8.7,2930
ts75355,2017,48,"['drama', 'action', 'crime', 'european']",3,7.9,15189
ts80313,2018,61,"['documentation', 'drama']",1,8.2,1905
ts55962,2017,30,"['drama', 'comedy']",4,6.3,25755
ts54013,2017,56,['drama'],1,7.9,1292
ts86949,2018,26,"['drama', 'thriller', 'crime']",2,5.4,3137
ts84772,2018,23,"['scifi', 'animation', 'action']",1,6.5,574
ts85034,2018,25,['comedy'],6,8.3,7652
ts85217,2018,15,"['animation', 'comedy', 'family', 'fantasy', 'music']",2,8.0,303
ts57116,2017,28,['documentation'],3,6.5,306
ts84779,2018,25,"['documentation', 'reality', 'horror']",3,4.7,3374
ts84574,2018,43,['documentation'],1,7.7,2599
ts77770,2018,27,"['action', 'fantasy', 'animation']",2,5.3,873
ts81036,2018,25,"['comedy', 'family']",1,6.5,634
ts80208,2018,52,"['drama', 'thriller', 'action', 'crime']",1,5.7,704
ts86302,2018,33,"['drama', 'comedy']",2,7.7,161
ts57985,2017,28,"['family', 'action', 'comedy', 'drama', 'documentation']",3,7.2,2246
ts84930,2018,27,"['comedy', 'romance']",3,7.1,5627
ts75491,2017,55,['documentation'],1,6.6,388
ts75772,2017,45,"['reality', 'documentation', 'comedy', 'european']",5,7.6,5751
ts53516,2017,21,"['action', 'scifi', 'animation', 'comedy', 'drama', 'family']",2,4.7,289
ts80445,2018,32,['comedy'],1,6.8,539
ts80057,2018,24,"['scifi', 'animation', 'action']",1,5.8,461
ts77852,2018,21,"['comedy', 'romance', 'animation', 'family', 'fantasy']",8,6.0,840
ts85138,2018,50,"['documentation', 'history', 'reality']",2,8.0,1323
ts56827,2017,61,"['drama', 'romance']",1,7.5,271
ts83906,2018,36,['reality'],4,8.4,11045
ts80461,2018,42,['reality'],3,6.1,393
ts78430,2018,57,"['drama', 'crime', 'thriller']",1,6.7,19153
ts83251,2018,23,"['reality', 'comedy']",3,7.2,3529
ts76753,2017,75,"['scifi', 'romance', 'comedy', 'fantasy', 'horror']",1,8.0,5244
ts79926,2018,52,['comedy'],1,8.4,3976
ts79997,2018,73,"['drama', 'romance']",1,8.1,7040
ts75012,2017,30,"['drama', 'thriller', 'crime', 'romance', 'comedy']",1,7.5,1971
ts80859,2018,45,"['drama', 'romance']",1,7.5,264
ts81542,2018,24,"['comedy', 'scifi', 'animation', 'drama', 'family']",2,7.2,4555
ts84038,2018,43,['reality'],1,7.1,465
ts83663,2018,69,['drama'],2,6.5,168
ts84179,2018,50,['reality'],1,3.9,776
ts55645,2017,65,"['war', 'history', 'documentation']",1,8.3,4909
ts75286,2017,23,['drama'],4,6.6,6463
ts79157,2018,25,"['action', 'scifi', 'thriller', 'animation', 'drama', 'crime', 'fantasy', 'horror']",2,7.1,5165
ts58155,2017,44,"['drama', 'crime', 'thriller', 'history']",1,7.7,34336
ts76511,2017,59,"['reality', 'european']",2,7.1,708
ts79045,2018,51,['documentation'],2,7.8,3644
ts80035,2018,44,"['scifi', 'drama', 'horror', 'thriller']",1,5.8,13606
ts80600,2018,50,"['drama', 'history', 'music', 'romance']",3,8.0,4556
ts76949,2017,30,['comedy'],1,0.0,0
ts81944,2018,15,"['comedy', 'action']",2,6.0,514
ts78789,2017,23,"['drama', 'thriller']",1,4.9,1709
ts85810,2017,44,"['drama', 'action', 'crime', 'romance', 'thriller']",5,7.4,1448
ts84833,2018,38,"['scifi', 'drama', 'fantasy', 'horror', 'thriller', 'family']",2,6.7,2693
ts77197,2018,62,"['crime', 'drama']",1,7.7,15323
ts74765,2017,65,['documentation'],1,8.6,955
ts81596,2017,44,"['drama', 'war', 'thriller']",1,5.5,338
ts80466,2018,59,"['war', 'documentation', 'history', 'reality', 'european']",1,7.7,601
ts56511,2017,46,"['drama', 'history', 'european']",5,7.6,13855
ts56201,2017,11,"['comedy', 'action', 'animation', 'family', 'fantasy', 'scifi']",2,3.4,750
ts87194,2018,49,['reality'],2,7.3,1612
ts85250,2018,22,"['animation', 'drama', 'family', 'fantasy', 'action', 'comedy']",1,7.5,101
ts80720,2018,16,"['comedy', 'drama', 'action', 'fantasy', 'romance', 'animation']",4,8.4,3270
ts55781,2017,55,"['drama', 'horror', 'thriller', 'crime', 'european']",2,7.4,12166
ts77518,2018,23,"['comedy', 'romance', 'animation']",3,7.7,2442
ts86814,2018,42,"['crime', 'documentation']",1,6.8,3335
ts236347,2017,24,"['action', 'scifi', 'thriller', 'animation', 'drama', 'fantasy']",1,7.5,1505
ts85618,2018,26,"['comedy', 'family']",2,6.1,533
ts80692,2018,42,['reality'],1,6.6,250
ts80084,2018,24,"['scifi', 'fantasy', 'animation']",1,6.9,545
ts83232,2018,54,"['crime', 'drama', 'thriller']",2,7.0,4717
ts9075,2018,27,['comedy'],1,7.0,2056
ts78217,2018,48,['comedy'],2,6.7,496
ts56648,2017,56,"['crime', 'action', 'drama', 'documentation']",1,8.2,14
ts111582,2018,45,['music'],2,5.4,8
ts84056,2018,75,['drama'],2,7.4,5199
ts78507,2018,26,"['comedy', 'drama']",4,7.5,5451
ts55939,2017,44,"['comedy', 'drama', 'reality', 'family', 'documentation', 'music', 'european']",4,2.9,16
ts81344,2018,24,['documentation'],3,8.0,9538
ts75477,2017,45,"['documentation', 'crime']",2,7.5,5529
ts77011,2017,30,"['drama', 'thriller', 'comedy', 'romance']",1,6.8,252
ts78913,2018,61,"['drama', 'crime', 'comedy']",1,8.3,1419
ts78298,2018,70,"['drama', 'family']",1,9.1,7285
ts58480,2017,47,['comedy'],1,0.0,0
ts81734,2018,70,['action'],2,5.4,126
ts79988,2018,24,"['scifi', 'action', 'romance', 'animation', 'drama', 'fantasy', 'music']",1,7.0,396
ts81918,2018,51,['reality'],3,7.0,1623
ts76478,2017,91,"['drama', 'comedy']",1,8.4,3881
ts84799,2018,53,"['drama', 'crime', 'fantasy', 'action', 'thriller']",1,7.0,2134
ts85276,2018,45,"['drama', 'music', 'romance', 'history']",1,7.6,1412
ts79856,2018,23,"['action', 'animation', 'scifi', 'fantasy', 'horror']",2,5.8,992
ts80030,2018,44,"['reality', 'action', 'documentation']",2,7.1,1384
ts82372,2018,23,"['comedy', 'animation', 'action', 'family']",4,6.7,1005
ts86279,2018,33,['reality'],2,7.7,1171
ts83045,2018,31,"['drama', 'music', 'romance']",1,7.4,1253
ts82564,2018,46,"['drama', 'comedy']",1,6.7,84
ts89130,2018,52,"['thriller', 'drama', 'scifi', 'fantasy', 'romance']",1,7.7,2283
ts77957,2018,62,"['crime', 'documentation']",2,8.1,9607
ts82189,2018,24,"['action', 'drama', 'sport', 'animation']",3,6.7,6941
ts78291,2018,60,"['drama', 'crime', 'action', 'thriller']",1,7.5,13265
ts57439,2017,43,"['western', 'crime', 'drama']",1,7.6,8736
ts57464,2018,42,"['drama', 'comedy']",1,6.5,4011
ts57947,2017,48,"['thriller', 'drama', 'crime', 'european']",2,6.9,2630
ts84602,2018,22,['comedy'],2,7.4,610
ts80413,2018,75,"['thriller', 'comedy', 'reality']",3,7.6,1027
ts82705,2018,17,"['animation', 'comedy', 'family', 'action']",2,7.6,805
ts78353,2018,71,"['crime', 'thriller', 'drama', 'romance']",1,8.0,743
ts83457,2018,6,"['animation', 'family']",2,8.1,100
ts80959,2018,50,"['action', 'thriller', 'crime', 'drama']",2,8.5,89076
ts58152,2018,57,"['drama', 'history']",1,7.5,4779
ts84977,2018,51,['documentation'],1,5.3,761
ts52821,2018,50,"['animation', 'action', 'drama', 'family', 'fantasy']",1,7.2,6467
ts55194,2017,32,['comedy'],3,3.5,7233
ts81821,2018,45,"['drama', 'family', 'music']",2,7.7,1366
ts89538,2018,71,"['drama', 'thriller']",2,7.2,3274
ts75157,2017,25,"['animation', 'family', 'fantasy']",3,6.3,864
ts82560,2018,41,"['action', 'documentation']",1,7.5,7664
ts87369,2018,48,['documentation'],4,7.7,3084
ts56594,2017,27,['comedy'],2,6.7,10697
ts89372,2018,18,"['comedy', 'family', 'animation']",2,7.2,25
ts83537,2018,47,"['thriller', 'crime', 'european']",2,6.4,1855
ts78053,2018,27,"['drama', 'thriller']",2,6.7,1114
ts87043,2018,12,"['action', 'scifi', 'animation', 'comedy', 'family']",2,6.2,122
ts81757,2018,31,"['drama', 'comedy']",3,7.6,8094
ts82302,2018,46,"['drama', 'comedy', 'thriller']",2,6.5,29932
ts84533,2018,12,"['action', 'scifi', 'animation']",4,6.8,411
ts76771,2017,23,"['animation', 'action', 'comedy', 'scifi']",2,6.3,331
ts55491,2017,42,"['drama', 'crime', 'scifi', 'thriller']",1,6.2,6233
ts81885,2018,46,"['comedy', 'drama', 'crime', 'documentation']",1,7.0,6150
ts56481,2017,21,['comedy'],2,7.0,6810
ts85236,2018,54,['drama'],2,0.0,0
ts79409,2018,25,"['action', 'scifi', 'animation']",1,6.3,1285
ts84372,2018,26,['comedy'],1,6.8,217
ts56718,2017,44,"['drama', 'action', 'history', 'crime']",3,7.8,19173
ts85515,2018,47,"['drama', 'comedy', 'romance']",1,6.7,224
ts78452,2018,58,"['drama', 'thriller', 'animation', 'fantasy']",1,6.4,6937
ts84010,2018,56,"['drama', 'thriller']",1,7.2,5626
ts77467,2017,39,"['reality', 'drama']",6,7.8,1024
ts85895,2018,52,"['scifi', 'drama']",2,7.3,9601
ts85837,2018,68,['drama'],1,8.6,3445
ts82268,2018,46,"['scifi', 'drama', 'horror', 'fantasy']",2,8.4,6
ts84335,2018,57,"['crime', 'thriller', 'drama']",1,6.8,3931
ts75320,2017,89,"['drama', 'comedy']",2,7.9,336
ts56670,2017,47,['documentation'],1,6.6,2272
ts76133,2017,48,['reality'],1,5.7,44
ts57424,2017,52,"['drama', 'thriller', 'crime', 'european']",1,7.2,11226
ts55936,2017,52,"['comedy', 'romance']",1,7.1,3906
ts41527,2017,52,"['drama', 'thriller']",1,6.8,17599
ts53101,2017,62,"['crime', 'thriller', 'action']",4,7.6,2230
ts57303,2017,30,"['comedy', 'drama']",2,6.9,21814
ts77034,2017,43,"['comedy', 'romance']",1,8.0,1552
ts82500,2018,24,['animation'],3,7.9,94
ts85968,2018,44,"['drama', 'music']",1,7.7,1211
ts84135,2018,45,"['drama', 'thriller']",1,6.9,2922
ts56480,2018,58,"['action', 'war', 'drama', 'fantasy', 'romance']",1,4.0,14461
ts85568,2018,58,"['crime', 'drama', 'thriller']",1,7.1,8536
ts57913,2017,55,"['drama', 'romance']",1,7.3,805
ts80411,2018,64,"['crime', 'action', 'drama', 'thriller']",1,7.6,2158
ts57814,2017,24,"['animation', 'drama', 'thriller']",2,7.2,10716
ts53693,2017,28,"['scifi', 'thriller', 'family', 'fantasy', 'european']",4,7.2,2740
ts53936,2017,51,"['crime', 'drama', 'thriller']",1,8.4,17727
ts57281,2017,23,"['comedy', 'family', 'fantasy', 'animation']",1,7.5,616
ts86169,2018,47,"['documentation', 'crime']",1,7.3,6191
ts90594,2018,22,"['family', 'animation', 'comedy']",5,6.7,598
ts80519,2018,25,"['animation', 'action', 'music', 'scifi', 'thriller', 'comedy', 'romance', 'family', 'drama']",3,4.8,410
ts228255,2018,11,"['family', 'animation']",3,4.6,62
ts84904,2018,42,"['scifi', 'crime', 'drama', 'fantasy']",1,6.8,8306
ts75749,2017,68,"['drama', 'comedy', 'romance']",1,8.1,5676
ts82218,2018,27,"['comedy', 'animation', 'romance']",2,8.0,2142
ts39016,2017,27,['comedy'],1,7.0,18663
ts84646,2018,42,"['action', 'drama', 'crime']",1,6.7,2130
ts83071,2018,42,"['reality', 'documentation']",1,5.2,1148
ts84555,2017,50,"['action', 'crime']",2,6.6,155
ts77520,2018,24,"['comedy', 'thriller', 'action', 'scifi']",1,5.1,559
ts83429,2018,46,"['drama', 'family', 'comedy']",1,6.9,186
ts82127,2018,25,"['action', 'scifi', 'horror', 'animation', 'history']",1,6.8,2081
ts83359,2018,75,"['drama', 'thriller', 'romance', 'action', 'comedy', 'history']",1,7.8,2587
ts80090,2018,26,"['drama', 'animation']",2,7.2,997
ts78299,2018,17,"['animation', 'family']",2,6.3,277
ts57822,2017,24,"['crime', 'comedy']",2,6.8,8084
ts81318,2018,48,"['action', 'war', 'drama']",1,7.2,3452
ts76603,2017,28,"['drama', 'thriller', 'fantasy', 'scifi']",1,7.8,3985
ts83455,2018,57,['drama'],1,7.0,5603
ts78707,2018,28,['comedy'],2,7.2,2447
ts79660,2017,26,"['scifi', 'thriller', 'history', 'action', 'drama', 'fantasy', 'horror', 'crime', 'family']",2,6.6,2082
ts84782,2018,8,"['animation', 'comedy']",2,6.6,455
ts77474,2018,76,"['drama', 'war', 'history', 'action', 'romance']",1,8.7,8424
ts76313,2017,29,"['drama', 'comedy']",1,7.4,1819
ts85126,2018,29,['comedy'],2,6.2,706
ts84330,2018,68,"['comedy', 'drama']",1,0.0,0
ts83213,2018,45,"['drama', 'history', 'romance']",1,8.4,1608
ts56033,2017,45,['drama'],1,7.8,1035
ts75887,2017,59,"['documentation', 'european']",1,7.5,223
ts89069,2018,11,['animation'],4,6.6,138
ts56125,2017,39,"['war', 'crime', 'drama', 'thriller']",3,7.0,3224
ts90596,2018,14,"['animation', 'comedy', 'family', 'fantasy']",4,6.1,142
ts82085,2017,30,['reality'],2,7.1,296
ts80479,2018,60,"['drama', 'comedy', 'romance']",1,7.0,1809
ts82445,2018,43,"['drama', 'comedy', 'thriller', 'romance', 'fantasy']",1,8.3,2241
ts79026,2018,46,"['scifi', 'thriller', 'drama', 'horror', 'romance']",2,6.2,5995
ts83763,2018,59,"['crime', 'drama', 'thriller']",1,7.5,5201
ts86296,2018,41,"['documentation', 'sport']",2,8.1,8627
ts81485,2018,23,['family'],2,6.1,122
ts75676,2017,57,"['drama', 'comedy', 'romance', 'european']",3,7.2,1490
ts86945,2018,16,"['family', 'fantasy', 'animation', 'comedy']",3,5.7,199
ts55576,2017,23,"['animation', 'action', 'comedy', 'family', 'sport']",2,7.8,518
ts82843,2018,27,"['comedy', 'reality', 'horror']",1,7.7,2501
ts78767,2018,36,"['scifi', 'documentation', 'reality', 'sport']",2,7.2,2155
ts82867,2018,51,"['documentation', 'sport']",1,6.6,470
ts85822,2018,25,"['drama', 'comedy', 'sport']",1,7.3,2304
ts74805,2018,24,[],1,6.3,252
ts81526,2018,54,['documentation'],1,8.3,3391
ts76865,2018,25,"['action', 'scifi', 'horror', 'animation', 'drama', 'fantasy']",1,7.6,22909
ts82298,2018,62,"['scifi', 'drama', 'fantasy', 'romance']",1,7.6,1227
