platform,id,release_year,runtime,genres,seasons,imdb_score,imdb_votes
Amazon,ts20867,2002,44,"['drama', 'thriller', 'crime']",3,7.4,2456
Amazon,ts8639,2001,47,"['reality', 'thriller', 'action']",7,5.6,6928
Amazon,ts7461,2009,44,"['reality', 'romance']",2,3.3,391
Amazon,ts25510,2005,47,"['action', 'documentation', 'drama', 'history']",6,8.3,18
Amazon,ts30508,2010,51,"['drama', 'thriller']",2,8.3,2506
Amazon,ts22224,2001,44,"['drama', 'western', 'romance']",8,7.3,6252
Amazon,ts33627,2007,48,"['drama', 'thriller']",1,6.9,1234
Amazon,ts30378,2010,45,"['drama', 'comedy', 'history']",3,7.9,1430
Amazon,ts82184,2002,1,"['comedy', 'family', 'animation', 'european']",1,7.6,3084
Amazon,ts20553,2008,45,"['drama', 'crime', 'history', 'action', 'sport', 'comedy']",6,8.1,5000
Amazon,ts33559,2007,7,"['comedy', 'animation', 'family', 'european']",6,8.1,42
Amazon,ts21434,2010,55,"['drama', 'comedy']",5,8.5,8159
Amazon,ts12699,2010,57,"['drama', 'action', 'thriller', 'scifi']",1,5.7,1427
Amazon,ts15414,2010,25,"['comedy', 'drama', 'family', 'music', 'romance']",3,8.0,4847
Amazon,ts24346,2009,59,"['documentation', 'history']",1,8.7,673
Amazon,ts23575,2009,90,['documentation'],1,0.0,0
Amazon,ts16487,2004,56,"['reality', 'documentation']",1,7.4,229
Amazon,ts16264,2006,44,['documentation'],3,8.4,982
Amazon,ts30266,2010,46,['reality'],1,7.4,32
Amazon,ts21688,2009,64,"['comedy', 'drama', 'romance']",1,7.8,12768
Amazon,ts26322,2008,30,"['animation', 'romance', 'comedy', 'drama']",2,8.0,16549
Amazon,ts23955,2002,22,"['scifi', 'comedy', 'family', 'fantasy']",4,8.0,1405
Amazon,ts23944,2002,23,"['scifi', 'animation', 'comedy']",4,6.5,83
Amazon,ts35211,2008,45,"['action', 'comedy']",2,8.5,716
Amazon,ts21615,2001,22,"['drama', 'action', 'family', 'scifi', 'animation', 'comedy', 'european']",6,7.1,11097
Amazon,ts70909,2008,44,['reality'],1,5.1,54
Amazon,ts20575,2006,45,"['drama', 'action', 'crime']",2,8.2,2164
Amazon,ts18979,2009,44,"['romance', 'reality']",1,4.5,529
Amazon,ts35004,2001,56,[],1,0.0,0
Amazon,ts52849,2006,13,"['animation', 'comedy', 'family', 'fantasy', 'music', 'european']",5,6.4,1051
Amazon,ts23620,2009,45,"['drama', 'crime', 'thriller', 'european']",4,7.8,13673
Amazon,ts21533,2010,38,"['reality', 'action', 'european']",29,2.9,15
Amazon,ts28522,2006,30,"['scifi', 'comedy']",2,6.7,2289
Amazon,ts37799,2006,40,"['reality', 'european']",17,7.4,410
Amazon,ts17018,2001,21,"['drama', 'animation', 'comedy', 'family', 'romance']",4,6.4,3399
Amazon,ts16284,2008,46,"['drama', 'action', 'crime', 'family', 'documentation', 'comedy']",3,7.1,904
Amazon,ts84399,2010,43,['comedy'],2,7.4,288
Amazon,ts57359,2008,107,"['drama', 'war', 'european']",1,7.4,284
Amazon,ts18257,2006,45,"['reality', 'romance']",3,4.6,2244
Amazon,ts1096,2005,23,"['animation', 'scifi', 'romance', 'action', 'comedy', 'drama', 'family', 'fantasy']",2,7.1,548
Amazon,ts34311,2007,24,"['action', 'drama', 'horror', 'scifi', 'thriller']",1,7.1,87
Amazon,ts45581,2009,22,"['comedy', 'family']",2,5.3,385
Amazon,ts20870,2002,44,"['drama', 'action', 'scifi']",2,7.0,4489
Amazon,ts26678,2008,36,['drama'],3,8.2,417
Amazon,ts21664,2001,20,['comedy'],5,7.1,2401
Amazon,ts12965,2001,22,"['comedy', 'drama', 'family']",5,7.1,8072
Amazon,ts22051,2007,51,"['drama', 'romance', 'comedy']",6,6.8,27198
Amazon,ts23273,2002,58,"['drama', 'crime']",3,7.6,786
Amazon,ts30466,2010,25,['reality'],2,4.4,35
Amazon,ts20593,2006,24,"['comedy', 'action', 'romance', 'animation']",2,8.1,2236
Amazon,ts21706,2006,25,"['drama', 'scifi', 'family', 'fantasy']",3,7.2,16221
Amazon,ts6825,2010,26,"['drama', 'romance']",5,7.2,2520
Amazon,ts21742,2003,24,"['animation', 'music', 'family', 'comedy']",2,5.1,420
Amazon,ts30320,2010,46,['reality'],1,3.9,41
Amazon,ts21210,2009,22,"['comedy', 'animation']",2,4.3,1102
Amazon,ts27459,2008,45,"['action', 'drama']",1,7.0,1422
Amazon,ts45318,2009,52,"['crime', 'european']",2,6.6,204
Amazon,ts32321,2007,52,"['drama', 'crime']",2,6.8,378
Amazon,ts20535,2009,18,"['animation', 'comedy', 'family', 'european']",5,5.4,2791
Amazon,ts1401,2003,11,"['animation', 'comedy']",1,7.6,843
Amazon,ts26320,2008,41,['reality'],3,6.3,84
Amazon,ts21196,2006,23,"['scifi', 'family', 'horror', 'animation', 'comedy']",2,7.7,1208
Amazon,ts55642,2010,47,"['documentation', 'history', 'european']",1,7.6,340
Amazon,ts21994,2007,29,"['action', 'romance', 'horror', 'scifi', 'thriller', 'comedy', 'crime', 'family']",7,6.2,1273
Amazon,ts24531,2002,24,"['drama', 'comedy', 'romance', 'animation', 'family', 'fantasy']",2,8.1,1073
Amazon,ts8805,2009,21,"['animation', 'family']",7,6.5,1350
Amazon,ts30401,2010,21,['reality'],1,5.5,26
Amazon,ts19187,2008,9,"['animation', 'comedy', 'family']",4,8.2,64
Amazon,ts43866,2009,53,"['documentation', 'crime', 'comedy', 'drama', 'horror']",1,7.4,28
Amazon,ts28500,2006,13,"['comedy', 'animation', 'scifi', 'romance', 'action', 'family']",5,6.7,4566
Amazon,ts1763,2010,59,"['reality', 'documentation']",1,8.8,521
Amazon,ts35948,2003,39,"['reality', 'documentation', 'european']",22,8.2,3316
Amazon,ts4091,2002,25,"['comedy', 'family', 'scifi', 'animation']",12,6.9,2696
Amazon,ts21183,2008,27,"['animation', 'family', 'comedy']",4,5.4,731
Amazon,ts22233,2010,25,"['comedy', 'family']",3,8.0,88
Amazon,ts6618,2009,27,['comedy'],4,4.8,49
Amazon,ts21445,2005,26,"['comedy', 'family', 'scifi', 'animation']",2,4.8,210
Amazon,ts26428,2008,24,"['scifi', 'action', 'fantasy', 'animation']",5,6.9,1785
Amazon,ts31759,2001,25,['family'],3,6.1,1074
Amazon,ts12930,2009,22,"['animation', 'family', 'fantasy', 'thriller', 'action']",5,6.4,1963
Amazon,ts52141,2010,46,['reality'],1,7.6,21
Amazon,ts32764,2007,29,"['animation', 'family']",3,6.7,459
Amazon,ts17022,2007,24,"['animation', 'family']",2,6.4,154
Amazon,ts13841,2005,46,"['comedy', 'family', 'reality', 'european']",6,5.0,4101
Amazon,ts25762,2008,59,"['comedy', 'drama', 'scifi', 'crime']",1,7.1,233
Amazon,ts250942,2010,12,[],1,0.0,0
Amazon,ts79596,2003,73,[],1,0.0,0
Amazon,ts78263,2004,73,"['drama', 'thriller', 'romance']",1,7.0,652
Amazon,ts70119,2008,46,"['documentation', 'crime']",5,7.9,68
Amazon,ts22345,2007,20,"['animation', 'scifi', 'action', 'comedy', 'family']",9,7.1,1312
Amazon,ts34907,2003,24,"['comedy', 'animation', 'family', 'fantasy']",5,6.9,685
Amazon,ts22217,2010,25,"['animation', 'family', 'comedy']",7,4.3,1828
Amazon,ts56589,2010,11,"['animation', 'comedy', 'family']",6,5.3,165
Amazon,ts5454,2005,24,"['animation', 'family']",4,6.3,394
Amazon,ts43315,2004,15,"['animation', 'family']",2,7.5,74
Amazon,ts20470,2008,22,"['action', 'comedy', 'scifi', 'fantasy', 'thriller', 'family', 'animation']",3,6.1,3554
Amazon,ts15754,2004,45,"['drama', 'thriller', 'crime', 'history']",5,8.0,82
Amazon,ts44876,2010,55,['documentation'],1,8.2,46
Amazon,ts23319,2009,14,"['animation', 'comedy', 'family', 'fantasy', 'european']",3,6.8,1176
Amazon,ts29084,2006,56,['drama'],2,0.0,0
Amazon,ts20565,2008,25,"['comedy', 'drama', 'family']",3,5.9,3295
Amazon,ts31593,2003,10,"['family', 'animation', 'action', 'scifi', 'comedy', 'fantasy']",7,6.4,104
Amazon,ts30146,2010,62,"['comedy', 'romance']",1,7.1,3764
Amazon,ts11630,2003,27,"['animation', 'family', 'comedy']",2,6.6,344
Amazon,ts13494,2009,29,['documentation'],1,7.2,23
Amazon,ts29171,2006,22,"['animation', 'comedy', 'family']",3,5.8,408
Amazon,ts23689,2009,59,['documentation'],1,8.0,81
Amazon,ts16544,2009,25,['family'],4,7.6,103
Amazon,ts52515,2003,25,"['thriller', 'animation', 'horror']",1,7.1,270
Amazon,ts1740,2001,15,"['action', 'animation', 'family', 'european']",3,5.6,484
Amazon,ts63476,2008,28,['reality'],14,5.8,66
Amazon,ts2943,2006,29,"['animation', 'family']",1,5.7,60
Amazon,ts26043,2008,25,"['animation', 'drama', 'comedy', 'romance']",1,7.3,1666
Amazon,ts13113,2009,15,"['family', 'european']",4,8.0,64
Amazon,ts20508,2009,22,"['reality', 'comedy']",7,7.6,2819
Amazon,ts26038,2008,13,"['animation', 'family']",3,6.8,105
Amazon,ts23357,2009,53,"['documentation', 'reality']",2,6.8,41
Amazon,ts21497,2010,43,['documentation'],1,6.8,32
Amazon,ts37737,2001,24,"['scifi', 'action', 'animation', 'comedy', 'family']",3,6.7,2383
Amazon,ts52082,2004,90,"['reality', 'music']",1,6.4,5
Amazon,ts47142,2003,23,"['action', 'scifi', 'animation', 'comedy', 'fantasy']",1,6.9,1728
Amazon,ts42557,2005,23,"['comedy', 'drama', 'romance', 'animation']",3,7.8,1300
Amazon,ts76526,2009,22,"['animation', 'family', 'sport']",7,7.4,374
Amazon,ts28813,2006,47,"['drama', 'comedy']",2,8.0,1074
Amazon,ts25707,2008,44,['drama'],1,0.0,0
Amazon,ts34890,2006,23,"['scifi', 'animation', 'family', 'fantasy']",1,7.3,852
Amazon,ts68313,2007,19,"['family', 'european']",4,6.8,25
Amazon,ts11110,2006,24,"['scifi', 'animation', 'action']",2,7.3,172
Amazon,ts24545,2002,22,['reality'],12,6.1,134
Amazon,ts44797,2010,7,['animation'],4,8.5,7
Amazon,ts10058,2010,22,"['action', 'animation', 'family', 'documentation']",1,6.0,47
Amazon,ts32309,2007,22,"['family', 'animation', 'scifi']",1,7.5,105
Amazon,ts26203,2008,23,"['animation', 'comedy']",1,0.0,0
Amazon,ts75255,2010,11,"['family', 'animation']",4,7.1,59
Amazon,ts44381,2010,40,"['drama', 'comedy', 'romance']",3,5.3,367
Amazon,ts41545,2008,45,[],1,0.0,0
Amazon,ts32636,2003,10,"['animation', 'family', 'european']",4,6.7,257
Amazon,ts246865,2001,29,"['comedy', 'family']",1,7.3,15
Amazon,ts328378,2003,10,[],2,0.0,0
Amazon,ts68436,2007,16,"['animation', 'comedy', 'family']",2,7.2,86
Amazon,ts152168,2010,25,"['family', 'action', 'animation']",3,8.8,17
Amazon,ts43355,2009,13,"['animation', 'comedy', 'family', 'european']",1,8.5,56
Amazon,ts38969,2005,24,"['animation', 'comedy']",2,8.2,39
Amazon,ts17364,2006,22,"['scifi', 'family', 'fantasy', 'animation']",3,6.5,626
Amazon,ts14891,2009,25,['drama'],1,6.8,36
Amazon,ts31569,2003,22,['documentation'],3,8.3,18
Amazon,ts74519,2008,52,['documentation'],1,0.0,0
Amazon,ts28902,2006,48,['documentation'],3,7.7,126
Amazon,ts10441,2006,11,"['animation', 'fantasy']",3,5.0,111
Amazon,ts56271,2004,24,['documentation'],1,0.0,0
Amazon,ts33704,2007,59,"['documentation', 'reality']",1,8.5,81
Amazon,ts75595,2005,16,['comedy'],1,0.0,0
Amazon,ts25829,2008,47,['documentation'],3,8.6,55
Amazon,ts9374,2009,45,"['documentation', 'war']",1,8.4,29
Amazon,ts45140,2010,27,"['reality', 'family', 'animation']",5,7.9,27
Amazon,ts74184,2003,25,"['comedy', 'fantasy', 'animation']",1,6.6,142
Amazon,ts39192,2010,13,['animation'],1,7.5,14
Amazon,ts29519,2010,22,['reality'],5,0.0,0
Amazon,ts176695,2009,49,['documentation'],2,7.4,14
Amazon,ts187948,2001,46,[],1,7.4,21
Amazon,ts147420,2006,28,[],3,0.0,0
Amazon,ts155102,2006,55,"['documentation', 'history']",1,7.7,7
Amazon,ts98222,2006,26,[],1,0.0,0
Amazon,ts297213,2009,44,['documentation'],1,7.2,61
Amazon,ts182912,2005,27,"['documentation', 'history']",1,7.8,12
Amazon,ts127021,2008,11,['documentation'],2,0.0,0
Amazon,ts154268,2007,27,"['animation', 'family']",1,2.8,7
Amazon,ts98392,2005,79,['history'],1,8.0,12
Amazon,ts22277,2011,44,"['drama', 'comedy']",9,8.5,418693
Amazon,ts5746,2011,45,"['scifi', 'drama', 'thriller', 'crime', 'horror']",11,8.0,304893
Amazon,ts20518,2011,42,"['scifi', 'drama', 'action', 'fantasy', 'romance', 'thriller', 'comedy']",6,7.7,153629
Amazon,ts20606,2011,47,"['scifi', 'reality', 'crime', 'drama', 'fantasy', 'horror']",6,7.9,122792
Amazon,ts20672,2011,22,['comedy'],7,8.1,53384
Amazon,ts32835,2011,23,"['action', 'drama', 'animation', 'comedy', 'fantasy']",1,9.0,106715
Amazon,ts14643,2012,41,"['reality', 'romance']",9,7.1,8582
Amazon,ts2405,2012,19,"['animation', 'family', 'fantasy', 'comedy', 'music']",6,7.5,1272
Amazon,ts21503,2012,22,['comedy'],6,7.5,33349
Amazon,ts27862,2012,43,"['reality', 'scifi', 'thriller']",1,5.9,212
Amazon,ts2767,2012,48,"['drama', 'action', 'crime', 'thriller']",1,7.0,5701
Amazon,ts27936,2012,21,['comedy'],8,2.8,16
Amazon,ts34845,2012,61,"['drama', 'european']",2,7.7,12033
Amazon,ts20433,2012,24,"['animation', 'action', 'thriller', 'comedy', 'drama', 'fantasy', 'horror']",5,8.5,26839
Amazon,ts20388,2012,27,"['scifi', 'action', 'animation', 'war', 'western', 'crime', 'thriller']",4,8.2,18061
Amazon,ts10673,2011,44,"['drama', 'scifi', 'fantasy', 'horror']",4,7.5,26055
Amazon,ts34294,2011,44,"['comedy', 'drama', 'european']",7,7.4,953
Amazon,ts20389,2012,45,"['action', 'scifi', 'drama']",1,6.5,4700
Amazon,ts20458,2012,18,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation', 'european']",16,7.4,5649
Amazon,ts10427,2012,46,['drama'],3,6.8,1107
Amazon,ts11961,2011,40,"['drama', 'comedy', 'reality', 'european']",4,7.8,18481
Amazon,ts7293,2011,47,['documentation'],30,8.1,457
Amazon,ts32847,2011,23,['sport'],1,6.6,24
Amazon,ts33741,2011,22,['comedy'],2,7.6,1405
Amazon,ts27880,2012,31,"['comedy', 'european']",3,7.5,2578
Amazon,ts26916,2012,34,['documentation'],1,7.2,172
Amazon,ts20437,2012,52,"['drama', 'crime']",2,7.6,12915
Amazon,ts11600,2011,59,"['scifi', 'drama', 'horror', 'fantasy', 'european']",1,7.6,6776
Amazon,ts42942,2011,47,"['documentation', 'history', 'war', 'european']",2,7.1,82
Amazon,ts18215,2011,23,"['documentation', 'crime']",4,7.5,79
Amazon,ts165461,2012,40,['comedy'],1,6.6,22
Amazon,ts21938,2011,26,"['animation', 'comedy', 'family']",6,7.7,1816
Amazon,ts22316,2012,44,"['drama', 'thriller', 'european']",1,7.5,2632
Amazon,ts1086,2011,51,['documentation'],10,8.6,625
Amazon,ts39111,2012,24,"['scifi', 'horror', 'thriller', 'drama', 'family', 'fantasy']",1,6.5,274
Amazon,ts26927,2012,44,"['action', 'scifi', 'comedy', 'reality', 'fantasy', 'european']",2,8.2,31
Amazon,ts32443,2011,46,"['war', 'documentation', 'history']",3,7.5,189
Amazon,ts20608,2011,42,['reality'],10,4.4,213
Amazon,ts21102,2012,24,['documentation'],4,7.5,838
Amazon,ts26792,2012,55,"['crime', 'drama', 'european']",1,7.2,2666
Amazon,ts20444,2012,53,['documentation'],3,8.5,265
Amazon,ts20621,2011,56,['comedy'],19,6.1,1247
Amazon,ts33546,2011,19,"['animation', 'comedy', 'family', 'thriller']",4,4.2,509
Amazon,ts10585,2012,23,"['action', 'comedy', 'animation']",1,6.4,408
Amazon,ts19623,2011,24,"['animation', 'family', 'comedy', 'fantasy', 'music']",6,6.3,1714
Amazon,ts33135,2011,2,"['animation', 'comedy', 'family']",12,6.8,81
Amazon,ts35428,2012,58,"['drama', 'horror', 'european']",1,6.8,3244
Amazon,ts28059,2012,41,"['reality', 'family']",11,5.6,875
Amazon,ts7273,2012,22,"['animation', 'family', 'fantasy', 'music']",6,6.6,2551
Amazon,ts53581,2011,26,"['family', 'fantasy', 'animation']",5,6.5,309
Amazon,ts33254,2011,47,"['drama', 'crime', 'thriller']",1,7.3,1972
Amazon,ts173081,2011,80,['documentation'],1,8.3,73
Amazon,ts21308,2011,42,"['reality', 'comedy', 'crime']",6,7.7,35
Amazon,ts15620,2012,29,"['comedy', 'history']",1,6.7,662
Amazon,ts26905,2012,46,"['drama', 'comedy', 'romance']",1,7.9,2245
Amazon,ts26966,2012,49,"['documentation', 'drama', 'horror']",2,7.9,1238
Amazon,ts62451,2012,11,"['animation', 'family']",3,4.9,29
Amazon,ts27022,2012,22,"['animation', 'comedy', 'crime']",3,6.9,1374
Amazon,ts28119,2012,21,"['reality', 'documentation']",4,7.1,163
Amazon,ts12236,2011,44,['reality'],2,6.3,505
Amazon,ts236991,2011,45,[],1,0.0,0
Amazon,ts27921,2012,42,"['action', 'documentation', 'comedy', 'reality']",2,7.5,154
Amazon,ts8985,2011,45,"['drama', 'history', 'romance']",1,8.4,1824
Amazon,ts34081,2011,17,"['action', 'animation', 'family']",4,4.9,218
Amazon,ts36491,2011,59,"['reality', 'documentation', 'european']",3,7.4,253
Amazon,ts38289,2011,58,['documentation'],1,8.5,540
Amazon,ts191698,2011,6,"['music', 'animation', 'family']",4,6.4,108
Amazon,ts65904,2012,47,"['reality', 'documentation']",1,7.3,438
Amazon,ts33349,2011,14,"['animation', 'comedy', 'family', 'fantasy']",4,6.0,134
Amazon,ts52175,2012,12,"['animation', 'crime', 'family']",3,8.1,91
Amazon,ts79869,2012,11,"['animation', 'family', 'european']",3,7.0,69
Amazon,ts81858,2011,2,"['comedy', 'family', 'animation', 'thriller', 'drama', 'horror']",5,7.1,696
Amazon,ts33810,2011,21,"['animation', 'action', 'scifi']",2,5.4,275
Amazon,ts66292,2011,12,"['action', 'family', 'animation', 'comedy', 'european']",2,6.9,53
Amazon,ts6408,2011,23,"['comedy', 'drama', 'animation']",2,4.3,790
Amazon,ts41890,2012,23,"['action', 'scifi', 'animation']",2,6.6,268
Amazon,ts7652,2011,22,"['action', 'scifi', 'drama', 'family', 'romance', 'animation', 'comedy', 'thriller']",4,8.0,449
Amazon,ts5947,2011,48,"['romance', 'drama']",1,7.1,121
Amazon,ts44759,2011,12,"['animation', 'family', 'fantasy', 'comedy']",2,6.9,117
Amazon,ts84225,2012,1,"['animation', 'comedy', 'family']",1,7.5,129
Amazon,ts10230,2012,32,['comedy'],1,6.4,629
Amazon,ts169389,2011,23,"['family', 'fantasy', 'scifi', 'animation', 'action']",1,6.7,24
Amazon,ts33989,2011,21,['reality'],4,6.2,48
Amazon,ts156783,2012,33,"['animation', 'family']",1,5.9,43
Amazon,ts271828,2012,50,['documentation'],1,0.0,0
Amazon,ts4032,2011,11,"['family', 'animation']",1,1.4,281
Amazon,ts165478,2012,59,['documentation'],1,8.1,43
Amazon,ts170798,2011,12,['animation'],1,6.3,36
Amazon,ts141702,2012,9,['animation'],3,5.8,34
Amazon,ts225449,2012,50,[],1,0.0,0
Amazon,ts151452,2012,43,['drama'],2,0.0,0
Amazon,ts98217,2011,24,[],1,0.0,0
Amazon,ts163385,2012,22,"['reality', 'history']",1,7.4,21
Amazon,ts22413,2013,45,"['war', 'action', 'drama', 'history', 'romance', 'european']",6,8.5,544091
Amazon,ts196,2014,56,"['drama', 'action']",4,8.2,107013
Amazon,ts190,2013,90,"['drama', 'thriller', 'crime', 'european']",9,8.6,27746
Amazon,ts20106,2013,19,"['animation', 'action', 'sport', 'scifi', 'comedy', 'family']",9,6.9,26
Amazon,ts20040,2013,53,"['drama', 'crime']",7,8.3,88842
Amazon,ts6001,2013,61,"['drama', 'crime', 'thriller']",3,8.1,108922
Amazon,ts11846,2013,52,"['crime', 'comedy', 'drama', 'european']",11,7.5,1767
Amazon,ts4647,2014,59,"['drama', 'romance']",5,7.9,46816
Amazon,ts20311,2014,52,"['crime', 'drama', 'thriller', 'european', 'family']",7,7.9,15056
Amazon,ts22418,2013,52,"['action', 'scifi', 'thriller', 'drama', 'european']",2,8.4,47948
Amazon,ts20765,2013,60,"['drama', 'war', 'history', 'romance', 'european']",1,7.7,29043
Amazon,ts21386,2014,47,['reality'],6,7.3,1328
Amazon,ts16101,2013,54,"['drama', 'romance', 'fantasy', 'history']",3,7.9,77541
Amazon,ts34566,2013,92,"['drama', 'history', 'war', 'action', 'european']",1,8.4,30670
Amazon,ts20817,2013,51,"['drama', 'thriller', 'action', 'crime']",4,6.8,2950
Amazon,ts11794,2013,19,"['animation', 'fantasy', 'scifi', 'comedy', 'family']",3,6.4,688
Amazon,ts20268,2013,44,"['drama', 'thriller', 'scifi', 'action', 'crime', 'fantasy', 'horror']",4,7.3,62018
Amazon,ts20072,2014,44,"['drama', 'thriller', 'crime']",2,7.4,5405
Amazon,ts75233,2014,24,"['crime', 'family', 'comedy', 'scifi', 'action']",4,7.2,1228
Amazon,ts19365,2013,45,"['drama', 'romance']",3,6.9,2466
Amazon,ts13388,2013,58,['documentation'],1,0.0,0
Amazon,ts20895,2014,42,"['thriller', 'war', 'comedy', 'crime']",2,6.8,9747
Amazon,ts20025,2014,46,"['thriller', 'drama', 'crime', 'european']",1,7.1,1680
Amazon,ts20115,2014,54,"['drama', 'crime']",2,7.5,11685
Amazon,ts21378,2013,44,['reality'],5,6.0,655
Amazon,ts20362,2014,58,"['drama', 'crime', 'european']",2,8.2,27929
Amazon,ts22511,2014,46,"['crime', 'thriller', 'drama']",2,7.2,3353
Amazon,ts36067,2014,26,"['comedy', 'drama', 'sport']",3,7.9,12114
Amazon,ts123577,2014,20,['family'],3,6.6,513
Amazon,ts20914,2014,56,"['drama', 'action', 'european']",3,7.8,22802
Amazon,ts79302,2014,57,"['reality', 'european']",3,8.1,342
Amazon,ts20723,2013,45,"['drama', 'romance', 'war', 'action', 'european']",1,6.8,2333
Amazon,ts34377,2013,59,['drama'],2,7.7,2449
Amazon,ts16925,2013,25,['reality'],5,7.9,231
Amazon,ts20354,2014,28,"['comedy', 'drama', 'music']",4,8.1,25184
Amazon,ts10364,2013,43,"['drama', 'comedy']",4,7.8,23488
Amazon,ts40464,2013,45,['documentation'],1,7.0,48
Amazon,ts38135,2014,22,"['action', 'comedy', 'family', 'scifi', 'animation']",7,5.7,948
Amazon,ts56918,2014,42,['documentation'],4,8.3,350
Amazon,ts20060,2014,29,"['drama', 'comedy']",5,7.8,22946
Amazon,ts11084,2013,28,"['war', 'comedy', 'european']",3,7.9,2318
Amazon,ts20178,2013,43,"['scifi', 'comedy', 'drama', 'romance', 'fantasy']",1,7.2,65
Amazon,ts44132,2014,46,"['thriller', 'documentation', 'history']",1,7.1,51
Amazon,ts3467,2013,27,"['drama', 'comedy']",2,7.5,4695
Amazon,ts18921,2014,61,"['war', 'action', 'drama', 'history', 'romance']",1,7.9,1441
Amazon,ts53450,2014,22,['reality'],1,5.9,107
Amazon,ts56266,2014,12,"['animation', 'family', 'scifi']",12,6.0,354
Amazon,ts89386,2013,50,"['documentation', 'animation']",1,7.9,21
Amazon,ts57744,2014,14,['animation'],9,0.0,0
Amazon,ts20269,2014,28,"['drama', 'comedy', 'sport']",4,7.1,2475
Amazon,ts37749,2014,46,"['thriller', 'drama', 'european']",1,6.5,1030
Amazon,ts35055,2013,43,['documentation'],5,7.3,30
Amazon,ts5809,2014,22,['comedy'],2,7.2,1062
Amazon,ts35282,2013,23,"['drama', 'family', 'romance']",8,6.1,2094
Amazon,ts44211,2013,91,"['comedy', 'crime', 'drama']",10,7.0,335
Amazon,ts34338,2013,56,"['documentation', 'scifi', 'drama', 'history']",1,8.1,766
Amazon,ts80811,2014,57,"['reality', 'documentation', 'european']",4,7.3,492
Amazon,ts20139,2013,76,"['comedy', 'drama', 'romance']",1,7.8,1475
Amazon,ts56421,2014,46,"['drama', 'war', 'history']",3,8.0,1541
Amazon,ts36012,2014,58,"['romance', 'drama']",1,6.3,78
Amazon,ts156825,2014,44,['drama'],2,8.6,44
Amazon,ts154401,2014,24,['reality'],2,7.5,24
Amazon,ts20271,2014,41,"['reality', 'drama']",6,5.4,414
